Timestamp,SHD,sSCRT,Ratio,CP
2022-02-23 01:58:17.706590+00:00,8562.35405037,84595.511777,0.10121522845019244,724336722.9069191
2022-02-23 01:58:50.246415+00:00,8558.01705019,84638.503177,0.10111257558859557,724337753.2913265
2022-02-23 01:59:22.342530+00:00,8558.01705019,84638.503177,0.10111257558859557,724337753.2913265
2022-02-23 02:00:03.210130+00:00,8552.97955525,84688.493177,0.1009934081289434,724338950.70781
2022-02-23 02:00:35.751137+00:00,8552.97955525,84688.493177,0.1009934081289434,724338950.70781
2022-02-23 02:03:01.486564+00:00,8550.64417516,84711.688537,0.10093818601461695,724339506.1568671
2022-02-23 02:03:34.167709+00:00,8550.64417516,84711.688537,0.10093818601461695,724339506.1568671
2022-02-23 02:04:06.619121+00:00,8520.38076542,85013.4197,0.10022395047143365,724346706.0144578
2022-02-23 02:05:47.606535+00:00,8520.38076542,85013.4197,0.10022395047143365,724346706.0144578
2022-02-23 02:06:19.700814+00:00,8520.38076542,85013.4197,0.10022395047143365,724346706.0144578
2022-02-23 02:06:55.452871+00:00,8520.38076542,85013.4197,0.10022395047143365,724346706.0144578
2022-02-23 02:07:28.155438+00:00,8490.47511758,85313.699889,0.09952065293882216,724353846.0962421
2022-02-23 02:09:07.214520+00:00,8490.47511758,85313.699889,0.09952065293882216,724353846.0962421
2022-02-23 02:10:45.508106+00:00,8490.47511758,85313.699889,0.09952065293882216,724353846.0962421
2022-02-23 02:11:20.311136+00:00,8563.8751038,84584.516308,0.10124636845609092,724371233.3770462
2022-02-23 02:12:58.015822+00:00,8563.8751038,84584.516308,0.10124636845609092,724371233.3770462
2022-02-23 02:13:33.314525+00:00,8633.72281831,83902.119739,0.1029023205273896,724387645.6951822
2022-02-23 02:15:45.906534+00:00,8633.72281831,83902.119739,0.1029023205273896,724387645.6951822
2022-02-23 02:16:18.054450+00:00,8625.89710996,83979.421039,0.10271441507026036,724397845.2364241
2022-02-23 02:19:07.249225+00:00,8625.89710996,83979.421039,0.10271441507026036,724397845.2364241
2022-02-23 02:19:39.690549+00:00,8625.89710996,83979.421039,0.10271441507026036,724397845.2364241
2022-02-23 02:20:19.142740+00:00,8655.92488322,83688.905898,0.10342977710534101,724404883.0119551
2022-02-23 02:20:51.446820+00:00,8655.92488322,83688.905898,0.10342977710534101,724404883.0119551
2022-02-23 02:21:23.378791+00:00,8685.95866323,83979.284363,0.10342977710651821,729440592.5446554
2022-02-23 02:21:55.910527+00:00,8584.04904395,84979.084363,0.10101366834316594,729464627.8819566
2022-02-23 02:22:28.209596+00:00,8584.04904395,84979.084363,0.10101366834316594,729464627.8819566
2022-02-23 02:23:01.954678+00:00,8670.653318,84132.649144,0.1030593165224057,729485033.4525535
2022-02-23 02:23:34.262544+00:00,8670.653318,84132.649144,0.1030593165224057,729485033.4525535
2022-02-23 02:24:07.138583+00:00,8746.49201221,83405.180834,0.104867490541361,729502747.9415115
2022-02-23 02:27:25.302532+00:00,8746.49201221,83405.180834,0.104867490541361,729502747.9415115
2022-02-23 02:28:03.706536+00:00,8805.48325463,82848.808594,0.10628376441453985,729523796.7405131
2022-02-23 02:29:27.634708+00:00,8865.14087075,82292.831713,0.10772676898113777,729537545.788668
2022-02-23 02:32:35.034433+00:00,8865.14087075,82292.831713,0.10772676898113777,729537545.788668
2022-02-23 02:33:07.902588+00:00,8865.14087075,82292.831713,0.10772676898113777,729537545.788668
2022-02-23 02:33:41.214548+00:00,8926.81695672,81725.845352,0.10922881150107971,729551662.09051
2022-02-23 02:34:50.334562+00:00,8924.09525866,81750.840352,0.10916212261837227,729552286.7767538
2022-02-23 02:36:27.294369+00:00,8924.09525866,81750.840352,0.10916212261837227,729552286.7767538
2022-02-23 02:38:09.698487+00:00,8924.09525866,81750.840352,0.10916212261837227,729552286.7767538
2022-02-23 02:39:15.581843+00:00,8934.09325866,81659.610228,0.10940651362056852,729554573.242778
2022-02-23 02:39:47.890643+00:00,8934.09325866,81659.610228,0.10940651362056852,729554573.242778
2022-02-23 02:40:22.450836+00:00,9018.54813786,80897.024214,0.1114818279842147,729573707.083585
2022-02-23 02:40:55.606625+00:00,9034.72310374,80752.598249,0.11188151588486976,729577365.0872746
2022-02-23 02:41:59.974540+00:00,9034.72310374,80752.598249,0.11188151588486976,729577365.0872746
2022-02-23 02:42:34.294508+00:00,9034.72310374,80752.598249,0.11188151588486976,729577365.0872746
2022-02-23 02:43:07.298612+00:00,9034.72310374,80752.598249,0.11188151588486976,729577365.0872746
2022-02-23 02:45:56.602862+00:00,9118.673154,80011.221367,0.11396742854572801,729596176.2980142
2022-02-23 02:48:10.174372+00:00,9117.5370403,80021.219367,0.11393899158777361,729596431.5885942
2022-02-23 02:48:43.922532+00:00,9101.10607939,80167.863119,0.11352561644159645,729616226.4040363
2022-02-23 02:50:25.130639+00:00,9141.88507474,79811.257219,0.11454380488776045,729625341.1666112
2022-02-23 02:50:59.344444+00:00,9141.88507474,79811.257219,0.11454380488776045,729625341.1666112
2022-02-23 02:51:33.473134+00:00,9217.67284468,79156.871193,0.11644817064845203,729642142.0655487
2022-02-23 02:52:06.074539+00:00,9488.31614486,76908.13995,0.12337206635121593,729728745.9587374
2022-02-23 02:53:57.178602+00:00,9542.3444058,76473.902653,0.12477909554450682,729740317.1705483
